  1.000000000000000E-004  1.864852349178399E-002  1.864852349178397E-006
  0.100000000000000       1.858925009879210E-002  1.858925009879211E-003
  0.150000000000000       1.850140793710574E-002  2.775211190565860E-003
  0.200000000000000       1.835454298120376E-002  3.670908596240750E-003
  0.250000000000000       1.812855973457558E-002  4.532139933643894E-003
  0.300000000000000       1.780251670929221E-002  5.340755012787662E-003
  0.350000000000000       1.735746143631475E-002  6.075111502710164E-003
  0.400000000000000       1.677909973828198E-002  6.711639895312801E-003
  0.450000000000000       1.605998796050434E-002  7.226994582226954E-003
  0.500000000000000       1.520099982926431E-002  7.600499914632154E-003
  0.550000000000000       1.421191138264712E-002  7.816551260455922E-003
  0.600000000000000       1.311105550200896E-002  7.866633301205369E-003
  0.650000000000000       1.192410769799323E-002  7.750670003695603E-003
  0.700000000000000       1.068216293392387E-002  7.477514053746718E-003
  0.750000000000000       9.419337489905429E-003  7.064503117429069E-003
  0.800000000000000       8.170171943110370E-003  6.536137554488298E-003
  0.850000000000000       6.967117664588018E-003  5.922050014899807E-003
  0.900000000000000       5.838361125909933E-003  5.254525013318947E-003
  0.950000000000000       4.806183563773904E-003  4.565874385585198E-003
   1.00000000000000       3.885977387632322E-003  3.885977387632322E-003
   1.05000000000000       3.085956297695674E-003  3.240254112580462E-003
   1.10000000000000       2.407514840146806E-003  2.648266324161485E-003
   1.15000000000000       1.846125157357311E-003  2.123043930960914E-003
   1.20000000000000       1.392611446661759E-003  1.671133735994112E-003
   1.25000000000000       1.034620108058564E-003  1.293275135073203E-003
   1.30000000000000       7.581059993684647E-004  9.855377991790028E-004
   1.35000000000000       5.486794661156015E-004  7.407172792560613E-004
   1.40000000000000       3.926990688476111E-004  5.497786963866504E-004
   1.45000000000000       2.780438400428208E-004  4.031635680620887E-004
   1.50000000000000       1.945487817945881E-004  2.918231726918792E-004
   1.55000000000000       1.341312922849648E-004  2.079035030416942E-004
   1.60000000000000       9.066912859774069E-005  1.450706057563860E-004
   1.65000000000000       5.970948713671797E-005  9.852065377558567E-005
   1.70000000000000       3.809333637984712E-005  6.475867184573625E-005
   1.75000000000000       2.357097449634216E-005  4.124920536860037E-005
   1.80000000000000       1.446725002893580E-005  2.604105005208456E-005
   1.85000000000000       9.432232582335090E-006  1.744963027731864E-005
   1.90000000000000       7.289739090598079E-006  1.385050427213514E-005
   1.95000000000000       6.975824579197193E-006  1.360285792943273E-005
   2.00000000000000       7.544852613342313E-006  1.508970522668463E-005
   2.05000000000000       8.213409152013904E-006  1.683748876162608E-005
   2.10000000000000       8.412052155601974E-006  1.766530952676280E-005
   2.15000000000000       7.820444771605255E-006  1.681395625895137E-005
   2.20000000000000       6.370739603183346E-006  1.401562712700197E-005
   2.25000000000000       4.214762657410597E-006  9.483215979172772E-006
   2.30000000000000       1.660312831095528E-006  3.818719511518109E-006
   2.35000000000000      -9.110152054016794E-007 -2.140885732691197E-006
   2.40000000000000      -3.128660347990986E-006 -7.508784835174857E-006
   2.45000000000000      -4.705169469931461E-006 -1.152766520133435E-005
   2.50000000000000      -5.483758475666761E-006 -1.370939618917011E-005
   2.55000000000000      -5.455330266958514E-006 -1.391109218074899E-005
   2.60000000000000      -4.745315800175126E-006 -1.233782108045511E-005
   2.65000000000000      -3.576397136542326E-006 -9.477452411839388E-006
   2.70000000000000      -2.217093497021761E-006 -5.986152441961571E-006
   2.75000000000000      -9.277513544851779E-007 -2.551316224837211E-006
   2.80000000000000       8.537642036214793E-008  2.390539770119703E-007
   2.85000000000000       7.001159957003259E-007  1.995330587745649E-006
   2.90000000000000       8.886172555364107E-007  2.576990041054507E-006
   2.95000000000000       7.083624859760517E-007  2.089669333630476E-006
   3.00000000000000       2.781402407384990E-007  8.344207222148161E-007
   3.05000000000000      -2.543928303120698E-007 -7.758981324487927E-007
   3.10000000000000      -7.461235252952565E-007 -2.312982928416119E-006
   3.15000000000000      -1.086189258054268E-006 -3.421496162869449E-006
   3.20000000000000      -1.213298271880581E-006 -3.882554470018756E-006
   3.25000000000000      -1.120658762343187E-006 -3.642140977615370E-006
   3.30000000000000      -8.492510212197872E-007 -2.802528370022607E-006
   3.35000000000000      -4.724143759132802E-007 -1.582588159310005E-006
   3.40000000000000      -7.606767410717471E-008 -2.586300919655108E-007
   3.45000000000000       2.608218580599494E-007  8.998354103055753E-007
   3.50000000000000       4.815864853064391E-007  1.685552698572275E-006
   3.55000000000000       5.604779113379911E-007  1.989696585251285E-006
   3.60000000000000       5.037373251838233E-007  1.813454370662016E-006
   3.65000000000000       3.439510321328898E-007  1.255421267285865E-006
   3.70000000000000       1.297871222027923E-007  4.802123521491051E-007
   3.75000000000000      -8.613500014867621E-008 -3.230062505565346E-007
   3.80000000000000      -2.584911130066033E-007 -9.822662294247729E-007
   3.85000000000000      -3.574311066286666E-007 -1.376109760519881E-006
   3.90000000000000      -3.724452314229851E-007 -1.452536402550866E-006
   3.95000000000000      -3.117358163874362E-007 -1.231356474731099E-006
   4.00000000000000      -1.978626777463469E-007 -7.914507109853876E-007
   4.05000000000000      -6.108633429985243E-008 -2.473996539136681E-007
   4.10000000000000       6.789908240141223E-008  2.783862378452947E-007
   4.15000000000000       1.642712352676831E-007  6.817256263614503E-007
   4.20000000000000       2.132776111170978E-007  8.957659666913541E-007
   4.25000000000000       2.117799061975064E-007  9.000646013393646E-007
   4.30000000000000       1.672213807044915E-007  7.190519370291662E-007
   4.35000000000000       9.460790067083558E-008  4.115443679181298E-007
   4.40000000000000       1.240903710796618E-008  5.459976327486805E-008
